url,parsed,dropped,neither
https://www.telegraph.co.uk/us/news/2025/07/25/trump-opens-door-to-ghislaine-maxwell-pardon/,True,False,False
https://www.telegraph.co.uk/news/2025/07/26/greenpeace-activists-arrested-abseiling-forth-road-bridge/,True,False,False
https://www.telegraph.co.uk/us/politics/2025/07/25/donald-trump-britain-migration-scotland-trip/,True,False,False
https://www.telegraph.co.uk/news/2025/07/25/abseiling-eco-protesters-shut-forth-road-bridge/,True,False,False
https://www.telegraph.co.uk/energy-crisis/,False,False,True
https://www.telegraph.co.uk/politics/2025/07/24/scottish-secretary-donald-trump-warm-welcome-visit/,False,True,False
https://www.telegraph.co.uk/news/2025/07/25/turnberry-turned-into-american-prison-for-trumps-arrival/,True,False,False
https://www.telegraph.co.uk/business/2025/07/12/musks-antisemitic-ai-blunders-must-stopped-catastrophe/,False,True,False
https://www.telegraph.co.uk/multimedia/archive/02952/Telegraph1914_2606_2952002a.pdf,False,False,True
https://www.telegraph.co.uk/books/what-to-read/review-best-novels-to-read-july/,False,True,False
https://www.telegraph.co.uk/business/2025/07/07/reeves-pours-millions-peak-district-carbon-capture/,True,False,False
https://www.telegraph.co.uk/politics/2025/08/26/labour-donor-dale-vince-has-35m-contracts-with-sadiq-khan/,True,False,False
https://www.telegraph.co.uk/news/2025/08/11/why-palestine-action-was-proscribed-as-a-terror-group/,False,True,False
https://www.telegraph.co.uk/news/2025/08/26/woman-86-among-dozens-charged-supporting-palestine-action/,True,False,False
https://www.telegraph.co.uk/edinburgh/,False,False,True
https://www.telegraph.co.uk/opinion/columnists/page-30/,False,True,False
https://www.telegraph.co.uk/sir-jim-ratcliffe/,False,False,True
https://www.telegraph.co.uk/news/2025/08/09/palestine-action-protests-live-israel-gaza-war-police/,False,True,False
https://www.telegraph.co.uk/shell/,False,False,True
https://www.telegraph.co.uk/news/2025/08/02/enough-doom-mongering-about-climate-change/,True,False,False
https://www.telegraph.co.uk/news/2025/08/29/palestine-action-proscription-may-backfire/,True,False,False
https://www.telegraph.co.uk/news/2025/08/11/grey-haired-granny-activists-are-ruining-britain/,True,False,False
https://www.telegraph.co.uk/news/2025/08/29/pro-palestine-group-vandalises-policy-exchange-offices/,True,False,False
https://www.telegraph.co.uk/business/2025/08/11/the-hidden-net-zero-tax-crushing-british-industry/,True,False,False
https://www.telegraph.co.uk/police-scotland/,False,False,True
https://www.telegraph.co.uk/business/2025/09/18/why-starmer-will-struggle-to-deliver-nuclear-golden-age/,True,False,False
https://www.telegraph.co.uk/tv/2025/09/12/why-we-arent-missing-gary-lineker/,False,False,True
https://www.telegraph.co.uk/costa-coffee/,False,False,True
https://www.telegraph.co.uk/news/2025/09/08/has-proscribing-palestine-action-backfired/,False,True,False
https://www.telegraph.co.uk/news/2025/09/25/palestine-action-co-founder-claims-ban-is-discrimination-uk/,True,False,False
https://www.telegraph.co.uk/business/2025/09/07/jet-zero-is-a-sham-that-we-should-stop-wasting-money-on/,False,True,False
https://www.telegraph.co.uk/business/2025/09/20/anti-ai-doom-prophets-launch-hunger-strike-outside-google/,False,True,False
https://www.telegraph.co.uk/just-stop-oil/,False,False,True
https://www.telegraph.co.uk/climate-change/,False,False,True
https://www.telegraph.co.uk/news/2025/09/02/badenoch-cowed-by-climate-change-bullies/,True,False,False
https://www.telegraph.co.uk/energy-crisis/,False,False,True
https://www.telegraph.co.uk/news/2025/09/05/palestine-action-supporters-will-be-celebrated-in-prison/,False,True,False
https://www.telegraph.co.uk/lisa-nandy/,False,False,True
