url,parsed,dropped,neither
https://www.bbc.com/sounds/play/m002h03b?at_mid=bdmwcYWOmq&at_campaign=Shadow_World_The_People_vs_McDonalds&at_medium=display_ad&at_campaign_type=owned&at_nation=NET&at_audience_id=SS&at_product=sounds&at_brand=m001zlz0&at_ptr_name=bbc&at_ptr_type=media&at_format=image&at_objective=consumption&at_link_title=Shadow_World_The_People_vs_McDonalds&at_bbc_team=BBC,False,True,False
https://www.bbc.com/audio/series/m002h38n,False,True,False
https://www.bbc.com/commissioning/natural-history,False,True,False
https://www.bbc.com/news/articles/cj6yz77nlw4o,True,False,False
https://www.bbc.com/indonesia/articles/c2dje3l6d83o,False,True,False
https://www.bbc.com/news/articles/c9v7rz24z23o,True,False,False
https://www.bbc.com/news/articles/cp3qzx1g61qo,False,True,False
https://www.bbc.com/indonesia/articles/c3e7j3jyd2no,False,True,False
https://www.bbc.com/russian/articles/c7v1zlp74ylo,False,True,False
https://www.bbc.com/culture/article/20250912-the-tiny-island-seized-by-britain-to-foil-the-ussr,True,False,False
https://www.bbc.com/news/articles/c3rv75xgzg2o,False,True,False
https://www.bbc.com/news/topics/c8nq32jwnelt,False,True,False
https://www.bbc.com/pages/content-index/2025/09/24?page=37,False,True,False
https://www.bbc.com/news/articles/cn762dm1m3vo,False,True,False
https://www.bbc.com/news/england/nottingham?page=4,False,True,False
https://www.bbc.com/news/topics/crr7mlg0v75t,False,True,False
https://www.bbc.com/news/articles/cly17lqx7p5o,False,True,False
https://www.bbc.com/news/articles/crkjlerz7l6o,True,False,False
https://www.bbc.com/news/articles/c1ed4g28pngo,True,False,False
https://www.bbc.com/news/articles/cn4l3jrjpmzo,False,True,False
