"id","weight","ideology","outlet","consumed"
235620462,1.43560410948649,3,"Sun",0
235628006,0.773399412103734,4,"Sun",0
235742916,0.913637010769501,1,"Sun",0
235783414,0.72111127939402,2,"Sun",0
235893704,1.46484040074194,5,"Sun",0
235955062,0.886822303562665,4,"Sun",0
236100192,1.25806440010956,5,"Sun",1
236114346,0.872905228243007,4,"Sun",0
236139646,1.156249547604,NA,"Sun",0
236168312,1.08546716548142,5,"Sun",0
236176102,1.08546716548142,7,"Sun",0
236332178,0.809073472065475,NA,"Sun",0
236358398,0.803926781539201,4,"Sun",0
236397790,0.802387953519758,4,"Sun",0
236408360,1.42346835608274,5,"Sun",0
236417094,0.931747268644087,5,"Sun",0
236424730,0.849112665727184,7,"Sun",0
236782462,0.722093620081988,NA,"Sun",1
236899074,0.902075513615672,5,"Sun",0
236903984,0.874509220133132,4,"Sun",0
236975626,1.38343570454086,5,"Sun",0
236984614,1.50841158285983,NA,"Sun",1
237155958,1.24425302684611,6,"Sun",0
237191118,0.886933958615908,1,"Sun",0
237284658,0.883636508279602,1,"Sun",0
237293988,1.26537557701981,NA,"Sun",0
237415254,0.854940286954503,5,"Sun",0
237533682,0.726716343700419,4,"Sun",0
237804168,0.829952927673403,NA,"Sun",0
237806992,1.0114882148568,3,"Sun",0
237861170,0.809224797923887,4,"Sun",0
237972620,0.986126522965511,NA,"Sun",0
237981932,0.992069247869398,1,"Sun",0
238043820,0.841918816446721,4,"Sun",0
238150478,1.03853157643102,4,"Sun",0
238207106,0.957109686868463,3,"Sun",0
238378106,1.14434386745079,2,"Sun",1
238537170,0.955189414368835,4,"Sun",0
238695936,0.949177425027681,7,"Sun",0
238837960,1.06872920288467,1,"Sun",0
238969016,0.918543414767566,2,"Sun",0
239021156,0.900631603709599,3,"Sun",0
239283474,0.860951706028191,4,"Sun",0
239295582,0.874612171631431,NA,"Sun",0
239328428,1.07274758838559,2,"Sun",0
239716750,0.788316125564276,5,"Sun",0
239717746,1.04639855996209,2,"Sun",0
239824926,0.992069247869398,6,"Sun",0
240252406,1.04825989369176,4,"Sun",1
240384426,0.882380503354242,6,"Sun",0
240428194,1.58697342450866,4,"Sun",0
240480492,0.722093620081988,2,"Sun",0
240592222,0.828602095447296,3,"Sun",0
241004572,1.31348228308953,2,"Sun",1
241259180,1.17416735801091,NA,"Sun",0
241260470,0.790256026834739,2,"Sun",0
241677794,0.682042595020447,2,"Sun",0
241770534,1.00067745746996,NA,"Sun",0
241910882,1.31348228308953,3,"Sun",1
241961008,0.706764486668654,NA,"Sun",0
241997550,1.18197456823178,6,"Sun",1
242019596,1.40736293547749,2,"Sun",0
242079690,1.34140664769378,4,"Sun",0
242113384,1.12734874109699,3,"Sun",0
242126000,1.07026806359058,3,"Sun",1
242131272,0.849860689645018,NA,"Sun",0
242184698,0.839466032239436,4,"Sun",0
242191316,1.11759417950103,NA,"Sun",0
242201262,1.07080007470534,2,"Sun",0
242614170,1.23719503916481,2,"Sun",0
242728716,1.17805730289448,3,"Sun",0
242734358,0.858195384763216,NA,"Sun",0
242982242,1.12231538296698,NA,"Sun",0
243033632,1.13006190461584,2,"Sun",0
243174734,1.42081610668656,NA,"Sun",0
243267978,0.952161368446369,4,"Sun",0
243270752,1.08189143205945,NA,"Sun",0
243275230,1.02210344133425,2,"Sun",0
243277344,1.12852173237047,3,"Sun",0
243282568,1.04821129985381,3,"Sun",0
243302040,1.18344743924511,6,"Sun",0
243360098,1.09149051834509,1,"Sun",0
243389836,1.08542077453939,NA,"Sun",0
243416922,1.27039863364042,6,"Sun",0
243513246,0.865819742700279,NA,"Sun",0
243570914,1.47853590299812,NA,"Sun",0
243621412,0.951296560837276,4,"Sun",1
243768256,1.10933996797269,4,"Sun",0
243770838,1.37004414647068,NA,"Sun",0
243811922,0.85145803757202,NA,"Sun",0
243856312,1.12852173237047,2,"Sun",0
243956104,1.00522952111069,3,"Sun",0
243962186,1.01471712560845,4,"Sun",0
244017652,1.50424951966136,NA,"Sun",0
244066224,1.30394983776155,2,"Sun",0
244225582,1.00717734988056,2,"Sun",0
244231600,1.09399861784537,4,"Sun",0
244239608,1.02450597084423,5,"Sun",1
244272520,0.666104197458307,3,"Sun",0
244363094,0.728004669895852,NA,"Sun",0
244459822,1.65135207820116,4,"Sun",0
244460394,0.731676761639663,5,"Sun",0
244471710,1.16537677294192,NA,"Sun",0
244472510,1.07552028946906,4,"Sun",1
244511076,1.14263281467796,3,"Sun",0
244520624,1.03853157643102,6,"Sun",0
244609110,0.907525909674223,1,"Sun",0
244670794,1.03436469303264,NA,"Sun",0
244675238,1.34791680346685,6,"Sun",1
244819998,0.982635894449724,5,"Sun",0
244835122,1.12711893978127,NA,"Sun",0
244934952,1.03399176987092,5,"Sun",0
244936998,0.835834619933641,NA,"Sun",0
244967280,0.617940442239118,5,"Sun",1
244975708,0.869645131123742,NA,"Sun",0
244991036,0.748709925131492,1,"Sun",0
245033894,0.965601687695346,NA,"Sun",0
245035084,0.82403318580157,2,"Sun",0
245041128,1.02785139550654,5,"Sun",0
245098012,0.811949940596628,NA,"Sun",0
245109482,1.17687254795235,5,"Sun",0
245112736,0.937792852445881,1,"Sun",0
245150468,0.962606283970557,2,"Sun",0
245172088,0.949997178024947,6,"Sun",0
245189310,0.760500356697638,1,"Sun",1
245226426,1.11161838640186,NA,"Sun",0
245495782,1.03935668286125,2,"Sun",0
245506204,1.46674226043578,4,"Sun",0
245527012,0.88152661190806,4,"Sun",0
245541078,0.906926594120061,2,"Sun",0
245581332,0.940979139985692,NA,"Sun",0
245664702,1.18512538089011,NA,"Sun",0
245696286,1.09141372224,6,"Sun",0
245725342,0.874228151225759,NA,"Sun",0
245732252,0.739042129788318,3,"Sun",0
245800866,0.970574089858866,3,"Sun",0
245898614,1.07026806359058,NA,"Sun",0
245915150,1.31076378105843,4,"Sun",0
245921714,0.985720727774559,NA,"Sun",0
245927260,1.2495897009648,6,"Sun",0
246036172,0.746752392074174,NA,"Sun",0
246117174,1.45275916279413,NA,"Sun",0
246119092,0.743709610051722,4,"Sun",0
246119930,1.20661248221301,5,"Sun",0
246180398,0.804905306198983,5,"Sun",0
246191638,0.905840002742017,6,"Sun",0
246192908,1.06641072555465,4,"Sun",1
246193934,1.09328485701699,5,"Sun",0
246309946,1.07399996424319,2,"Sun",0
246321994,0.915112869682585,2,"Sun",0
246353120,1.31775701534186,4,"Sun",0
246358096,1.04435282686173,4,"Sun",0
246374866,0.841427799185097,3,"Sun",0
246506818,1.03853157643102,6,"Sun",0
246516648,1.21001277884327,NA,"Sun",0
246520718,1.07925652353775,2,"Sun",1
246542616,0.844139524106999,3,"Sun",0
246592442,1.05676039073738,2,"Sun",0
246688526,1.05966422491494,1,"Sun",0
246714200,1.10801522637059,1,"Sun",0
246727592,0.924041284515153,5,"Sun",0
246735126,1.12410318225958,5,"Sun",0
246806450,1.08606873653083,5,"Sun",0
246938584,0.815344215130893,6,"Sun",1
246952162,0.957444009006743,3,"Sun",0
247027498,0.966585142604069,5,"Sun",0
247316044,0.836210782345226,1,"Sun",0
247330152,0.84389780870887,5,"Sun",0
247346276,1.07406539090756,4,"Sun",1
247392880,1.00153209041442,6,"Sun",0
247498812,1.389252481525,4,"Sun",0
247534644,1.25025791137697,2,"Sun",0
247760106,1.43923470614957,NA,"Sun",0
247791542,1.53191879472082,5,"Sun",0
247914468,1.03050753737529,2,"Sun",0
247918880,1.04081740064865,NA,"Sun",0
247935700,1.04225630605842,3,"Sun",0
247999208,0.809567149658432,4,"Sun",0
247999610,0.93157629109852,NA,"Sun",0
248011082,1.00675007248202,4,"Sun",0
248144518,1.46126432071995,NA,"Sun",0
248294862,1.1826186803262,2,"Sun",0
248308458,1.15970012963805,5,"Sun",1
248312342,1.15970012963805,5,"Sun",0
248371612,0.994700190974875,5,"Sun",1
248421386,0.800172571702637,2,"Sun",0
248471346,1.00593672063042,3,"Sun",0
248471944,1.15970012963805,5,"Sun",1
248772720,0.777455531331569,NA,"Sun",0
248793778,0.869672230435079,4,"Sun",0
248799736,1.35940734902808,NA,"Sun",0
248954192,0.72360665178835,4,"Sun",0
248970416,1.14649981273723,3,"Sun",0
248980952,1.18560985092296,4,"Sun",0
249046688,1.04639855996209,2,"Sun",0
249112664,1.15970012963805,5,"Sun",0
249120520,0.777751512521152,4,"Sun",1
249136112,0.98852660138264,NA,"Sun",0
249182422,1.01560192037423,5,"Sun",1
249193606,0.938422246637422,5,"Sun",0
249204898,1.67485030842223,4,"Sun",0
249310854,1.03628267738863,6,"Sun",0
249310956,0.837240561017362,NA,"Sun",0
249357128,0.779730772953144,NA,"Sun",0
249400044,0.937282210218467,NA,"Sun",0
249428076,1.02243301700971,4,"Sun",0
249636656,1.27061121852916,NA,"Sun",0
249641718,0.951296560837276,6,"Sun",0
249831400,0.900631603709599,NA,"Sun",0
249874586,1.03853157643102,5,"Sun",0
249882198,1.45736810296744,2,"Sun",0
249886344,0.844599804018056,2,"Sun",0
249933564,1.19920202677496,6,"Sun",0
249967960,1.24002630665162,4,"Sun",0
249988812,1.00446403073359,4,"Sun",0
250004016,1.39097574873337,NA,"Sun",0
250022452,1.00522952111069,2,"Sun",0
250144212,0.908992665360407,NA,"Sun",0
250315768,0.957146637712426,5,"Sun",1
250481724,1.21905665339257,2,"Sun",0
250524840,0.837240561017362,NA,"Sun",0
250528716,0.944539814233425,4,"Sun",0
250594856,0.911608550605073,2,"Sun",0
250603264,0.850421468757355,NA,"Sun",0
250778074,0.902302814296871,4,"Sun",0
250915674,0.959615992781274,4,"Sun",0
250955916,1.27061121852916,4,"Sun",0
251114406,1.64127489930417,NA,"Sun",0
251140312,1.06282532556844,1,"Sun",0
251195960,0.631352578789425,3,"Sun",0
251250296,1.29319229243722,5,"Sun",0
251292618,0.992069247869398,5,"Sun",0
251304660,1.03853157643102,4,"Sun",0
251336130,1.05966422491494,4,"Sun",0
251435988,1.01679535433635,2,"Sun",0
251441206,0.840379180947973,NA,"Sun",0
251520114,1.00055203366279,7,"Sun",1
251660972,1.2166313101662,NA,"Sun",0
251688052,1.2166313101662,NA,"Sun",0
251757978,1.01225185360331,4,"Sun",1
251947168,0.891999745501182,NA,"Sun",0
251955692,1.11306076189116,4,"Sun",0
252094444,0.877623404426673,2,"Sun",0
252282394,1.02393473104551,6,"Sun",0
252284636,1.35087488602065,1,"Sun",0
252344084,1.19686416781481,5,"Sun",1
252495830,0.634041537320341,4,"Sun",1
252572488,1.09295094620214,6,"Sun",0
252572592,0.860016278737157,NA,"Sun",0
252582704,0.781094152978036,3,"Sun",0
252620370,1.35087488602065,NA,"Sun",0
252701886,0.871249782440781,4,"Sun",0
252761092,0.847853503740656,3,"Sun",0
252892348,1.24722763970459,7,"Sun",0
252972498,1.17829308234422,5,"Sun",0
252991186,1.21628093886108,NA,"Sun",0
252993850,1.04545076860647,6,"Sun",0
253017160,0.996488849604868,5,"Sun",0
253047984,1.00013130418113,NA,"Sun",0
253058828,1.61207512336239,NA,"Sun",1
253094232,0.945516606100346,1,"Sun",0
253104970,0.986126522965511,NA,"Sun",0
253350012,1.09149051834509,4,"Sun",1
253366666,1.109981118125,4,"Sun",0
253372226,0.91533745396678,5,"Sun",0
253409710,1.15088794154556,NA,"Sun",0
253413920,1.44412465285759,2,"Sun",0
253414426,1.57263594352526,4,"Sun",0
253473946,1.35820553694131,3,"Sun",0
253583024,0.847853503740656,3,"Sun",0
253700274,1.2166313101662,NA,"Sun",0
253773196,0.830583986577563,2,"Sun",0
253971900,1.2296964925649,4,"Sun",0
254011828,1.19486633620577,NA,"Sun",0
254027902,0.947989673412706,NA,"Sun",0
254042094,0.702771877355593,3,"Sun",0
254043028,1.4050837777731,4,"Sun",0
254074910,0.839345541875355,NA,"Sun",0
254084544,1.00565586171353,NA,"Sun",1
254128848,1.25806440010956,2,"Sun",0
254143726,1.43726515314281,5,"Sun",0
254242758,0.853436779759635,6,"Sun",0
254279428,0.959461704892058,4,"Sun",0
254422914,0.667132118089837,5,"Sun",0
254516300,1.22413509579127,6,"Sun",0
254616818,1.12345227352438,NA,"Sun",0
254651770,1.11834396160192,3,"Sun",0
254662346,0.711854759046975,1,"Sun",1
254679304,1.26776673367235,3,"Sun",0
254763566,1.52805623909157,5,"Sun",1
254771514,1.74486379261252,5,"Sun",1
254814504,1.50409503337125,3,"Sun",0
254840058,0.908333257646119,2,"Sun",0
254858296,1.52805623909157,5,"Sun",0
254889174,1.28214454708282,2,"Sun",0
254900654,0.959719806232124,NA,"Sun",0
255120288,1.10221638715275,NA,"Sun",0
255179604,1.09149051834509,1,"Sun",0
255467932,1.32940283047737,4,"Sun",0
255508122,1.30210823927937,NA,"Sun",0
255533664,1.28495421012571,NA,"Sun",0
255575134,1.43726515314281,5,"Sun",1
255575162,1.43726515314281,5,"Sun",1
255830148,0.912183457423489,NA,"Sun",0
255842650,1.04080094107007,3,"Sun",0
255845516,0.822284956213542,5,"Sun",0
255876590,1.41931298375505,7,"Sun",0
255886052,1.53266790113363,5,"Sun",0
255930730,1.09587735077075,NA,"Sun",0
256296114,1.26354964734177,NA,"Sun",0
256372290,1.14698194567146,1,"Sun",0
256377332,1.03841065441449,3,"Sun",0
256382828,0.888668334820385,4,"Sun",0
256629652,1.46126432071995,NA,"Sun",0
256654994,1.5729540438391,5,"Sun",0
256716582,0.70660062760802,4,"Sun",0
256734410,1.62495476738903,3,"Sun",0
256744152,1.52805623909157,5,"Sun",1
256765230,0.992069247869398,1,"Sun",0
256829698,1.0280548645453,5,"Sun",0
256902536,0.895919419067703,3,"Sun",0
256948856,0.967182023077504,2,"Sun",0
256975524,1.25560707761896,4,"Sun",0
257056952,1.17672062322091,2,"Sun",0
257117462,0.864322424376335,4,"Sun",0
257140874,1.25560707761896,1,"Sun",1
257329310,1.00055203366279,4,"Sun",0
257439154,1.17076230068469,5,"Sun",0
257444136,1.13094910625205,4,"Sun",0
257447848,1.21050592719842,5,"Sun",0
257529088,1.5587940285612,4,"Sun",0
257568892,0.911337970760185,NA,"Sun",0
257571518,1.05966422491494,5,"Sun",0
257627044,1.58931555708301,NA,"Sun",0
257634768,1.11058474135198,4,"Sun",0
257649116,1.35313295653385,2,"Sun",0
257664948,0.861018752332383,7,"Sun",0
257675396,1.32098433130753,NA,"Sun",0
257690444,1.02764368463236,5,"Sun",0
257716944,0.907934336325401,NA,"Sun",0
257776224,0.802361947713291,2,"Sun",0
257781626,0.785667680325056,2,"Sun",0
257800766,1.05631709786659,NA,"Sun",0
257916366,0.947861602426335,5,"Sun",0
257929404,1.13781406477558,4,"Sun",0
258020620,0.789474934182,NA,"Sun",0
258224158,1.0118088844434,4,"Sun",1
258240248,1.0103637972367,5,"Sun",0
258247388,0.860016278737157,NA,"Sun",0
258329500,1.0103637972367,6,"Sun",0
258330704,0.933781680109807,NA,"Sun",0
258459848,0.879904344324191,2,"Sun",0
258526256,0.886933958615908,4,"Sun",0
258645752,1.34582968388196,1,"Sun",0
258665790,1.05463771209613,2,"Sun",0
258681212,1.17782370179777,2,"Sun",0
258709540,1.0114882148568,4,"Sun",0
258778800,0.805845311522441,2,"Sun",0
258819738,0.871182216099515,NA,"Sun",1
258826400,1.0114882148568,4,"Sun",0
258836194,1.44412647653647,6,"Sun",0
258837580,1.45876151575058,5,"Sun",0
258919130,0.865819742700279,3,"Sun",1
258964502,1.38207320158619,NA,"Sun",0
259003810,0.825730068556372,3,"Sun",0
259109580,1.17927293524207,3,"Sun",0
259142246,0.631957775386743,NA,"Sun",0
259159332,1.13811858320268,1,"Sun",0
259167646,0.874667222990687,1,"Sun",0
259184034,0.944478158961642,NA,"Sun",0
259225656,1.16974549913189,4,"Sun",1
259242222,1.15163773693288,NA,"Sun",0
259250984,1.41136041470365,NA,"Sun",0
259260544,0.668747674183253,1,"Sun",0
259290400,0.966585142604069,5,"Sun",0
259304028,0.753374999439595,4,"Sun",0
259475668,1.11651904920855,3,"Sun",0
259486672,1.35087488602065,3,"Sun",0
259523456,1.42304647564076,4,"Sun",0
259539898,1.14314704979682,5,"Sun",0
259540724,1.23947720042178,3,"Sun",0
259652418,1.52432786858755,6,"Sun",0
259691782,0.973446004714624,7,"Sun",0
259703584,0.767207246569012,3,"Sun",0
259787932,1.07791744583546,2,"Sun",0
259807156,1.13489395532347,6,"Sun",0
259814654,1.09329050988517,4,"Sun",1
259874450,0.9205756783726,NA,"Sun",0
259911830,0.844414264278832,NA,"Sun",1
259915756,1.14051234166405,4,"Sun",1
259921504,0.962434844103709,6,"Sun",0
259923704,0.972481734845992,1,"Sun",0
260065192,0.62334240367033,4,"Sun",0
260083968,1.21415512943999,3,"Sun",0
260138946,1.2166313101662,4,"Sun",0
260181550,1.3795942097128,3,"Sun",1
260182324,1.04186346589293,6,"Sun",0
260192104,1.12660251080514,4,"Sun",1
260214658,0.93624204253036,1,"Sun",0
260252636,0.738421552997824,NA,"Sun",0
260267474,0.878672242175325,2,"Sun",0
260287420,0.719925047398161,5,"Sun",1
260293456,0.922755024824995,NA,"Sun",0
260311614,0.818563175004828,NA,"Sun",0
260324730,0.741597558132564,4,"Sun",0
260327522,1.4748264475141,NA,"Sun",0
260350348,1.15970012963805,4,"Sun",0
260365118,1.07026806359058,4,"Sun",0
260383590,0.758716631938431,NA,"Sun",0
260392790,1.42614241546544,NA,"Sun",0
260394396,0.98804833730148,4,"Sun",0
260394922,0.847795777918023,4,"Sun",0
260409030,0.915477417633601,NA,"Sun",0
260450826,1.1535138247527,2,"Sun",0
260467546,1.24681825344492,NA,"Sun",0
260485980,1.10502380836018,1,"Sun",0
260488996,0.59860493491936,NA,"Sun",0
260515502,0.924164122376536,6,"Sun",1
260558310,0.883840804839242,6,"Sun",0
260584102,0.83672340058174,NA,"Sun",0
260638540,0.955375586826625,NA,"Sun",1
260714790,0.701845158958922,4,"Sun",0
260811908,0.984850686085726,4,"Sun",0
260931750,0.84389780870887,6,"Sun",0
260964070,0.978601517128702,NA,"Sun",0
261051208,1.20992764363874,1,"Sun",0
261062580,0.965616372392045,4,"Sun",0
261068880,0.59519163967669,1,"Sun",0
20022530,0.894742969930345,4,"Telegraph",0
20023753,0.817899511525492,6,"Telegraph",0
20025447,0.924464590075186,5,"Telegraph",0
20026947,0.821534967006642,2,"Telegraph",0
20047619,0.820360991763164,6,"Telegraph",0
20048332,1.1759725084016,4,"Telegraph",0
20048618,0.925208410912284,4,"Telegraph",0
20050448,0.987033283522209,5,"Telegraph",0
20051529,0.761143846254295,4,"Telegraph",1
20051923,0.803926781539201,6,"Telegraph",1
20052122,1.03465290359113,4,"Telegraph",0
20052241,0.915122066222173,4,"Telegraph",0
20054024,0.897206273270836,5,"Telegraph",0
20054270,0.917818307739336,NA,"Telegraph",0
20054395,1.03853157643102,5,"Telegraph",1
20060542,0.971117221620311,NA,"Telegraph",0
20064022,1.02756830800205,6,"Telegraph",0
20065179,1.01019313817515,4,"Telegraph",0
20067149,1.36837782143029,5,"Telegraph",0
20067844,0.887468293345291,5,"Telegraph",0
20073628,0.923817194805369,3,"Telegraph",0
20074410,0.773996228257417,NA,"Telegraph",0
20077389,1.18669564292533,NA,"Telegraph",0
20078507,1.00964339403178,3,"Telegraph",0
20085274,1.09594320375307,4,"Telegraph",0
20086548,0.973494560447607,6,"Telegraph",0
20087794,0.788292694930814,6,"Telegraph",0
20087888,0.8108497346763,NA,"Telegraph",0
20088212,0.817899511525492,6,"Telegraph",0
20089287,0.760970327217994,4,"Telegraph",0
20089575,0.765847326092285,3,"Telegraph",0
20091650,1.36467995317101,6,"Telegraph",0
20091668,0.976826118736406,4,"Telegraph",1
20093294,0.890771270097029,6,"Telegraph",0
20096796,0.909315105885082,3,"Telegraph",0
20098142,0.851773826284773,2,"Telegraph",0
20099291,0.976826118736406,6,"Telegraph",0
20102045,1.18262480891063,4,"Telegraph",0
20103834,1.18127904724926,NA,"Telegraph",0
20105311,0.978841972355124,NA,"Telegraph",0
20106754,0.995000205805947,7,"Telegraph",0
20107774,0.957175087236545,4,"Telegraph",0
20108848,0.686890779810034,4,"Telegraph",0
20113956,1.05395044442534,6,"Telegraph",0
20114172,0.884671877547993,5,"Telegraph",0
20114869,1.42500367564671,2,"Telegraph",0
20115167,0.748282483561949,3,"Telegraph",0
20122155,1.27260493984081,4,"Telegraph",0
20122792,1.09295094620214,4,"Telegraph",0
20124135,0.915653346199629,6,"Telegraph",0
20125503,0.798900062604096,5,"Telegraph",0
20126726,0.739654295956792,NA,"Telegraph",0
20128496,0.928967578985955,5,"Telegraph",0
20133288,1.2934980155536,3,"Telegraph",1
20133843,1.07922092931644,4,"Telegraph",0
20133959,0.976826118736406,5,"Telegraph",0
20134062,0.953571918607351,4,"Telegraph",0
20135037,0.948052073531323,7,"Telegraph",0
20135236,1.17776303245002,NA,"Telegraph",0
20135368,0.976826118736406,5,"Telegraph",0
20135890,0.825688491871181,3,"Telegraph",0
20135896,1.02691170127348,5,"Telegraph",0
20136090,1.07868111800161,4,"Telegraph",0
20136198,0.930329183919794,4,"Telegraph",0
20137204,1.16766529817587,NA,"Telegraph",0
20137867,0.91954497216919,4,"Telegraph",0
20139579,0.823005185848736,4,"Telegraph",0
20139936,1.1771220972616,3,"Telegraph",0
20140177,1.09074035706863,NA,"Telegraph",0
20140746,1.34812249136809,6,"Telegraph",1
20142240,0.929902768554445,1,"Telegraph",0
20143499,0.749672136467166,1,"Telegraph",0
20143790,1.03541599566902,5,"Telegraph",0
20145040,1.27118104060527,NA,"Telegraph",0
20145226,0.790272204577528,NA,"Telegraph",0
20145321,0.905840002742017,3,"Telegraph",0
20145418,1.02827233406731,4,"Telegraph",0
20148829,0.953571918607351,NA,"Telegraph",0
20149402,0.876750016606568,NA,"Telegraph",0
20149838,0.969858785669946,NA,"Telegraph",0
20150337,1.02827197727516,3,"Telegraph",0
20151311,0.723829626325887,5,"Telegraph",1
20151909,0.91840516021723,5,"Telegraph",0
20152155,0.798661733986574,4,"Telegraph",0
20152444,0.952251715896481,4,"Telegraph",0
20153171,0.976826118736406,2,"Telegraph",0
20155692,0.914772568516223,NA,"Telegraph",0
20156694,1.33176607273167,4,"Telegraph",0
20157553,0.809471843979465,6,"Telegraph",0
20157664,1.1761964194612,6,"Telegraph",0
20160898,1.34323433307381,2,"Telegraph",0
20161127,0.720343693026911,3,"Telegraph",0
20161313,0.927449832702319,5,"Telegraph",0
20165504,0.900276752673519,6,"Telegraph",0
20167553,0.953571918607351,6,"Telegraph",0
20168594,0.993555576786381,6,"Telegraph",0
20172071,1.09295094620214,5,"Telegraph",0
20172350,0.900276752673519,6,"Telegraph",0
20174731,1.00936762401267,NA,"Telegraph",0
20185685,0.850838952009086,2,"Telegraph",0
20186139,1.09335305494336,4,"Telegraph",0
20187447,1.08546716548142,NA,"Telegraph",0
20187643,1.12267941428684,NA,"Telegraph",0
20187973,0.761166469935306,4,"Telegraph",1
20190533,0.867336641943539,3,"Telegraph",0
20191176,0.87382095739501,5,"Telegraph",0
20192405,0.887013255982913,6,"Telegraph",1
20192862,0.765847326092285,NA,"Telegraph",0
20193929,0.94419959074595,6,"Telegraph",0
20194591,1.03392834431338,4,"Telegraph",0
20195130,0.916482088139855,NA,"Telegraph",0
20195245,0.747423130140161,3,"Telegraph",0
20196593,1.2758580902463,5,"Telegraph",0
20197611,0.686694582824386,NA,"Telegraph",0
20198070,0.904739521776239,5,"Telegraph",0
20199178,1.2128449680906,NA,"Telegraph",0
20199884,0.702322593003148,3,"Telegraph",0
20203396,1.05368885133127,2,"Telegraph",0
20203630,0.762653101584496,NA,"Telegraph",0
20204323,0.948867606283327,4,"Telegraph",0
20204943,0.887444447484897,4,"Telegraph",0
20208196,0.823793349980589,NA,"Telegraph",0
20210902,0.900276752673519,5,"Telegraph",0
20211741,0.908850223904938,3,"Telegraph",0
20212803,0.876294237923966,5,"Telegraph",0
20213840,0.940076826200111,3,"Telegraph",0
20218535,0.861397339890943,NA,"Telegraph",0
20219332,1.50409503337125,4,"Telegraph",0
20220715,0.936171066347943,3,"Telegraph",0
20223358,0.918134488710401,5,"Telegraph",0
20224282,1.22173933972407,NA,"Telegraph",0
20225171,1.10636867735698,3,"Telegraph",0
20229641,0.976826118736406,6,"Telegraph",0
20229961,0.847811794083742,4,"Telegraph",0
20230094,1.0109279537919,4,"Telegraph",0
20236098,1.14009882347847,NA,"Telegraph",0
20236184,0.915777316193063,3,"Telegraph",0
20239005,0.967957797037201,2,"Telegraph",0
20239127,0.858571516903643,NA,"Telegraph",0
20240996,0.812474998807354,3,"Telegraph",0
20242781,0.844645415079307,4,"Telegraph",0
20243373,1.03786796427443,4,"Telegraph",0
20246931,0.607263186969397,3,"Telegraph",0
20246999,1.5478282430944,3,"Telegraph",0
20247178,1.03853157643102,5,"Telegraph",0
20248337,0.884671877547993,5,"Telegraph",0
20248469,0.843427271661646,NA,"Telegraph",0
20249561,0.733583391835327,2,"Telegraph",0
20252333,0.84389780870887,NA,"Telegraph",0
20252892,0.668426975814446,NA,"Telegraph",0
20253190,0.919147800210688,2,"Telegraph",0
20261597,1.1259193156667,NA,"Telegraph",0
20261834,0.899637429815814,4,"Telegraph",0
20264620,0.896668094594843,4,"Telegraph",0
20267695,1.12267941428684,5,"Telegraph",0
20269882,1.22915997565542,4,"Telegraph",0
20271482,0.916841448123286,4,"Telegraph",0
20279656,0.771928521910068,NA,"Telegraph",0
20282652,0.858195384763216,4,"Telegraph",0
20283337,0.969239054797089,4,"Telegraph",0
20287056,0.884671877547993,4,"Telegraph",0
20287911,1.41933102769153,NA,"Telegraph",0
20292241,0.810238724016875,5,"Telegraph",0
20298810,0.763778615188506,3,"Telegraph",0
20305136,1.20786969531933,2,"Telegraph",1
20306733,0.756140976367034,3,"Telegraph",0
20309668,1.4953094644389,5,"Telegraph",0
20314827,0.77509187632978,4,"Telegraph",0
20314957,1.15061164828363,2,"Telegraph",0
20316902,1.11135869068197,6,"Telegraph",0
20334426,1.19378406791155,4,"Telegraph",0
20336029,0.868370017484301,NA,"Telegraph",0
20336875,1.06197604095222,5,"Telegraph",1
20339893,0.89385541742505,4,"Telegraph",0
20340967,1.20572086747911,4,"Telegraph",0
20343175,0.989809342081748,3,"Telegraph",0
20343899,0.958596070532606,NA,"Telegraph",0
20348755,0.887444447484897,NA,"Telegraph",0
20351548,1.05395044442534,3,"Telegraph",0
20379011,1.09501395932862,NA,"Telegraph",0
20383672,0.936849727935804,3,"Telegraph",0
20388046,1.33176607273167,4,"Telegraph",0
20389810,1.002611317936,4,"Telegraph",0
20396797,0.887622663785031,NA,"Telegraph",0
20397668,1.23205481737507,NA,"Telegraph",0
20399950,0.970799170414574,NA,"Telegraph",0
20405023,0.925654803029123,5,"Telegraph",0
20405320,0.84594142827104,5,"Telegraph",0
20418950,0.953571918607351,5,"Telegraph",0
20421365,0.917885286825368,NA,"Telegraph",0
20427040,1.10920518008911,2,"Telegraph",0
20427978,1.01019313817515,4,"Telegraph",0
20430365,0.719396769090035,NA,"Telegraph",0
20433545,1.03468070498057,5,"Telegraph",0
20434159,0.942515802898834,6,"Telegraph",0
20437849,0.78159358411302,3,"Telegraph",0
20440100,0.993519906850358,3,"Telegraph",0
20440170,1.03436469303264,4,"Telegraph",0
20440408,0.765847326092285,6,"Telegraph",1
20446141,1.18148589878386,5,"Telegraph",0
20501374,1.22214426581869,2,"Telegraph",0
20505330,0.917885286825368,6,"Telegraph",0
20525307,1.24842339100706,3,"Telegraph",1
20533993,1.07868111800161,5,"Telegraph",1
20545388,0.863592956821994,4,"Telegraph",0
20546711,0.897206273270836,6,"Telegraph",0
20548468,0.858707242933069,2,"Telegraph",0
20556580,0.85750172263526,2,"Telegraph",0
20571450,0.982862404751604,5,"Telegraph",0
20579704,0.659781242506987,5,"Telegraph",0
